Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 1981,Appling,0,0,0,0,0,0,0
January 1981,Atkinson,0,0,0,0,0,0,0
January 1981,Bacon,1,0,0,2,12,28,0
January 1981,Baker,0,0,0,0,2,0,0
January 1981,Baldwin,0,0,1,3,19,43,2
January 1981,Banks,0,0,1,1,6,3,0
January 1981,Barrow,0,1,0,3,19,45,2
January 1981,Bartow,1,2,4,4,51,68,16
January 1981,Ben Hill,0,0,1,0,34,23,1
January 1981,Berrien,0,0,0,6,7,28,3
January 1981,Bibb,2,8,43,32,272,435,55
January 1981,Bleckley,0,0,0,0,2,9,0
January 1981,Brantley,0,0,1,0,2,3,0
January 1981,Brooks,0,0,0,2,14,5,1
January 1981,Bryan,0,0,0,1,8,7,0
January 1981,Bulloch,0,3,2,7,23,82,3
January 1981,Burke,1,0,2,10,13,46,0
January 1981,Butts,0,0,0,1,0,5,1
January 1981,Calhoun,0,0,0,0,0,2,0
January 1981,Camden,0,0,0,2,9,17,1
January 1981,Candler,0,0,0,0,0,3,0
January 1981,Carroll,0,1,1,4,23,85,9
January 1981,Catoosa,0,1,2,2,40,68,13
January 1981,Charlton,0,0,1,5,6,9,0
January 1981,Chatham,5,15,60,85,423,840,58
January 1981,Chattahoochee,0,0,0,0,0,1,0
January 1981,Chattooga,0,0,3,4,12,33,5
January 1981,Cherokee,0,0,4,3,55,41,7
January 1981,Clarke,0,1,17,19,136,391,26
January 1981,Clay,0,0,0,0,5,1,0
January 1981,Clayton,1,1,14,26,277,507,43
January 1981,Clinch,0,0,0,1,2,10,0
January 1981,Cobb,1,4,18,48,508,817,128
January 1981,Coffee,1,1,3,4,24,54,4
January 1981,Colquitt,0,1,2,2,21,40,5
January 1981,Columbia,0,1,0,4,25,27,3
January 1981,Cook,0,1,2,2,16,28,1
January 1981,Coweta,0,0,4,3,43,54,3
January 1981,Crawford,0,1,0,0,0,1,1
January 1981,Crisp,0,0,1,4,23,54,2
January 1981,Dade,0,0,2,0,6,3,4
January 1981,Dawson,0,0,1,1,4,9,0
January 1981,Decatur,1,1,3,2,19,27,4
January 1981,Dekalb,0,17,85,46,919,1313,162
January 1981,Dodge,0,0,0,0,2,6,0
January 1981,Dooly,0,0,0,0,0,1,0
January 1981,Dougherty,3,5,15,36,208,293,21
January 1981,Douglas,0,1,3,3,62,104,22
January 1981,Early,0,0,1,2,3,8,0
January 1981,Echols,0,0,0,0,0,0,0
January 1981,Effingham,0,0,0,1,7,10,0
January 1981,Elbert,1,1,0,0,1,23,2
January 1981,Emanuel,0,0,0,4,25,42,0
January 1981,Evans,0,0,0,0,1,1,0
January 1981,Fannin,0,0,0,2,12,11,2
January 1981,Fayette,0,0,0,0,12,30,2
January 1981,Floyd,2,1,7,13,111,168,21
January 1981,Forsyth,0,0,1,2,34,29,5
January 1981,Franklin,0,0,0,0,0,6,0
January 1981,Fulton,25,57,465,437,2023,2843,429
January 1981,Gilmer,0,0,0,2,18,7,5
January 1981,Glascock,0,0,0,0,0,0,0
