Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 1983,Appling,0,0,0,2,8,16,0
January 1983,Atkinson,0,0,0,1,2,1,1
January 1983,Bacon,0,1,1,0,2,3,1
January 1983,Baker,0,0,0,0,0,0,0
January 1983,Baldwin,0,0,1,9,41,57,6
January 1983,Banks,0,0,0,0,1,8,0
January 1983,Barrow,1,0,0,2,20,29,4
January 1983,Bartow,1,1,5,4,42,65,11
January 1983,Ben Hill,2,0,4,7,24,30,1
January 1983,Berrien,0,0,0,1,2,7,1
January 1983,Bibb,0,6,27,54,239,494,46
January 1983,Bleckley,0,0,0,0,6,1,1
January 1983,Brantley,0,0,0,7,5,1,0
January 1983,Brooks,0,0,0,4,11,7,1
January 1983,Bryan,0,0,0,2,6,15,1
January 1983,Bulloch,0,1,2,2,31,70,3
January 1983,Burke,0,0,0,9,15,28,3
January 1983,Butts,0,0,1,0,18,12,0
January 1983,Calhoun,0,0,0,2,6,2,0
January 1983,Camden,0,0,2,2,16,16,1
January 1983,Candler,0,0,0,0,5,10,2
January 1983,Carroll,1,2,3,6,66,101,12
January 1983,Catoosa,0,0,0,0,37,35,6
January 1983,Charlton,0,0,0,4,1,6,1
January 1983,Chatham,0,10,43,50,359,784,52
January 1983,Chattahoochee,0,0,0,0,0,0,0
January 1983,Chattooga,0,0,1,1,13,27,3
January 1983,Cherokee,0,0,2,0,46,42,8
January 1983,Clarke,0,1,10,28,121,258,20
January 1983,Clay,0,0,0,0,1,2,0
January 1983,Clayton,1,3,16,19,207,350,47
January 1983,Clinch,0,0,0,0,6,2,0
January 1983,Cobb,4,3,22,24,351,728,128
January 1983,Coffee,0,0,0,6,27,42,3
January 1983,Colquitt,0,0,5,4,42,45,4
January 1983,Columbia,0,0,1,3,31,48,2
January 1983,Cook,0,0,1,3,7,13,4
January 1983,Coweta,0,0,1,3,36,34,4
January 1983,Crawford,0,0,0,1,2,4,0
January 1983,Crisp,0,1,0,10,35,41,2
January 1983,Dade,0,0,0,0,9,0,6
January 1983,Dawson,0,0,0,0,6,2,0
January 1983,Decatur,0,0,1,6,20,33,2
