Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 1995,Appling,0,0,1,1,8,26,3
January 1995,Atkinson,0,0,0,0,0,3,0
January 1995,Bacon,0,0,1,4,8,7,1
January 1995,Baker,0,1,0,0,0,0,0
January 1995,Baldwin,0,4,3,28,68,223,20
January 1995,Banks,0,0,0,0,0,0,0
January 1995,Barrow,0,0,1,8,26,72,8
January 1995,Bartow,0,0,1,7,23,60,5
January 1995,Ben Hill,0,2,8,11,21,44,5
January 1995,Berrien,0,0,0,3,2,20,1
January 1995,Bibb,3,9,35,36,164,826,72
January 1995,Bleckley,0,0,0,1,1,10,1
January 1995,Brantley,1,0,0,2,6,12,1
January 1995,Brooks,0,0,0,0,8,13,3
January 1995,Bryan,1,0,2,2,7,42,5
January 1995,Bulloch,0,0,2,6,43,122,8
January 1995,Burke,0,1,0,33,22,11,0
January 1995,Butts,0,0,1,2,11,39,2
January 1995,Calhoun,0,0,0,5,1,2,0
January 1995,Camden,1,0,0,4,11,56,3
January 1995,Candler,0,0,0,0,0,0,0
January 1995,Carroll,0,3,1,8,26,117,8
January 1995,Catoosa,0,0,1,5,12,61,17
January 1995,Charlton,0,0,1,6,5,10,3
January 1995,Chatham,3,16,92,60,200,738,94
January 1995,Chattahoochee,0,0,1,1,3,1,0
January 1995,Chattooga,1,0,0,1,4,10,0
January 1995,Cherokee,0,0,4,13,43,146,15
January 1995,Clarke,2,4,20,32,95,358,19
January 1995,Clay,0,0,0,1,1,3,0
January 1995,Clayton,1,6,38,51,171,823,129
January 1995,Clinch,0,0,0,9,1,8,0
January 1995,Cobb,1,6,50,67,285,1321,184
January 1995,Coffee,1,0,0,5,19,28,6
January 1995,Colquitt,0,1,0,12,28,91,9
January 1995,Columbia,1,0,2,7,32,114,10
January 1995,Cook,0,0,0,2,3,35,0
January 1995,Coweta,1,1,1,8,27,112,12
January 1995,Crawford,0,1,0,1,5,8,0
January 1995,Crisp,0,0,1,9,18,98,4
January 1995,Dade,0,0,0,0,0,0,0
January 1995,Dawson,0,0,0,1,10,17,3
January 1995,Decatur,0,0,1,9,24,83,2
January 1995,Dekalb,4,16,148,94,698,2262,529
January 1995,Dodge,0,0,0,0,0,0,0
January 1995,Dooly,0,0,0,0,2,0,0
January 1995,Dougherty,4,6,28,30,119,343,30
January 1995,Douglas,0,0,4,10,27,135,12
January 1995,Early,0,0,0,0,3,3,0
January 1995,Echols,0,0,0,3,3,2,0
January 1995,Effingham,0,0,0,0,0,0,0
January 1995,Elbert,0,0,0,2,8,18,1
January 1995,Emanuel,0,0,1,14,21,37,2
January 1995,Evans,0,0,1,0,2,9,0
January 1995,Fannin,0,0,0,0,16,13,1
January 1995,Fayette,0,0,2,1,33,163,17
January 1995,Floyd,0,0,10,36,91,219,9
January 1995,Forsyth,0,1,0,8,29,92,21
January 1995,Franklin,0,0,2,6,14,21,0
January 1995,Fulton,21,45,492,706,1255,3583,1002
January 1995,Gilmer,0,0,0,0,5,0,0
January 1995,Glascock,0,0,0,0,0,0,0
January 1995,Glynn,0,1,7,39,81,308,20
January 1995,Gordon,0,0,2,3,31,89,13
January 1995,Grady,0,0,0,7,22,39,9
January 1995,Greene,0,0,1,4,12,24,2
January 1995,Gwinnett,0,1,32,49,254,1090,137
January 1995,Habersham,0,1,0,2,6,14,1
January 1995,Hall,2,1,7,16,94,279,27
January 1995,Hancock,0,0,4,23,8,5,0
January 1995,Haralson,0,0,0,6,10,11,3
January 1995,Harris,0,1,0,0,9,15,0
January 1995,Hart,0,0,0,3,4,4,1
January 1995,Heard,0,0,0,0,0,0,0
January 1995,Henry,0,1,6,10,53,138,12
January 1995,Houston,0,2,6,72,116,299,21
January 1995,Irwin,0,0,0,4,10,19,1
January 1995,Jackson,0,0,3,6,19,69,7
January 1995,Jasper,0,0,0,3,2,2,0
January 1995,Jeff Davis,0,0,0,0,8,34,1
January 1995,Jefferson,0,0,1,7,9,12,1
January 1995,Jenkins,0,0,0,15,0,10,0
January 1995,Johnson,0,0,0,0,0,0,0
January 1995,Jones,0,1,0,1,8,25,2
January 1995,Lamar,0,0,0,6,8,24,3
January 1995,Lanier,0,0,0,4,3,3,0
January 1995,Laurens,0,2,0,6,14,30,5
January 1995,Lee,0,0,0,4,3,18,1
January 1995,Liberty,0,1,8,2,35,139,10
January 1995,Lincoln,0,0,0,0,0,2,0
January 1995,Long,0,0,0,0,2,8,0
January 1995,Lowndes,1,2,2,1,25,67,7
January 1995,Lumpkin,0,0,1,1,18,19,5
January 1995,Macon,0,0,0,5,1,10,1
January 1995,Madison,0,0,0,0,0,0,0
January 1995,Marion,0,1,0,0,3,0,0
January 1995,McDuffie,0,0,0,1,5,19,6
January 1995,McIntosh,0,0,0,0,5,28,1
January 1995,Meriwether,2,0,0,7,26,32,6
January 1995,Miller,0,0,0,0,0,2,2
January 1995,Mitchell,0,0,0,10,5,15,0
January 1995,Monroe,2,0,0,1,5,41,0
January 1995,Montgomery,0,0,0,0,0,0,0
January 1995,Morgan,0,0,0,0,2,5,1
