Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 2007,Appling,0,0,1,10,4,12,0
January 2007,Atkinson,0,0,0,1,0,3,0
January 2007,Bacon,0,0,1,1,8,17,1
January 2007,Baker,0,0,0,0,0,0,0
January 2007,Baldwin,0,3,1,9,37,120,6
January 2007,Banks,0,0,0,1,3,36,9
January 2007,Barrow,2,1,2,24,19,99,20
January 2007,Bartow,0,1,3,17,91,240,42
January 2007,Ben Hill,0,2,0,4,5,34,1
January 2007,Berrien,0,0,3,0,6,30,0
January 2007,Bibb,1,4,21,35,179,518,66
January 2007,Bleckley,0,0,1,3,9,23,1
January 2007,Brantley,0,0,1,1,11,14,4
January 2007,Brooks,0,0,0,7,11,26,4
January 2007,Bryan,0,0,3,5,4,18,4
January 2007,Bulloch,0,1,1,27,38,101,9
January 2007,Burke,0,0,2,12,18,69,7
January 2007,Butts,0,0,0,0,1,10,0
January 2007,Calhoun,0,1,0,2,2,1,0
January 2007,Camden,0,1,1,12,21,95,1
January 2007,Candler,0,0,1,0,6,4,1
January 2007,Carroll,0,2,5,42,94,286,28
January 2007,Catoosa,0,1,1,8,27,105,16
January 2007,Charlton,0,0,0,2,2,14,6
January 2007,Chatham,5,11,55,66,206,614,108
January 2007,Chattahoochee,0,0,0,0,0,0,0
January 2007,Chattooga,0,0,0,0,1,4,0
January 2007,Cherokee,0,2,1,13,61,163,11
January 2007,Clarke,0,4,8,16,76,370,19
January 2007,Clay,0,0,0,0,0,0,0
January 2007,Clayton,3,7,67,63,255,550,183
January 2007,Clinch,0,1,0,0,6,7,2
January 2007,Cobb,7,9,93,91,370,1055,247
January 2007,Coffee,0,0,2,6,48,130,8
January 2007,Colquitt,0,1,12,7,27,64,5
January 2007,Columbia,1,1,2,3,30,157,16
January 2007,Cook,0,0,0,3,11,22,0
January 2007,Coweta,0,0,1,13,54,126,19
January 2007,Crawford,0,0,0,2,7,14,4
January 2007,Crisp,0,0,5,6,15,64,2
January 2007,Dade,0,0,0,1,11,21,1
January 2007,Dawson,0,0,0,2,9,22,2
January 2007,Decatur,0,1,5,6,32,81,6
January 2007,Dekalb,7,22,222,126,746,1477,557
