Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 2004,Appling,0,0,1,2,7,15,1
January 2004,Atkinson,0,0,1,0,1,2,0
January 2004,Bacon,0,0,0,0,2,17,0
January 2004,Baker,0,0,0,0,0,0,0
January 2004,Baldwin,0,1,1,4,30,86,7
January 2004,Banks,0,0,0,1,19,28,1
January 2004,Barrow,0,0,0,38,35,101,14
January 2004,Bartow,0,0,5,7,49,196,36
January 2004,Ben Hill,1,0,0,9,33,67,6
January 2004,Berrien,0,0,2,6,3,16,0
January 2004,Bibb,1,5,33,38,207,619,109
January 2004,Bleckley,0,0,0,4,2,12,3
January 2004,Brantley,0,0,0,1,10,21,9
January 2004,Brooks,0,0,1,11,10,30,2
January 2004,Bryan,0,0,1,2,11,35,2
January 2004,Bulloch,0,1,2,2,29,138,6
January 2004,Burke,0,0,1,14,8,35,11
January 2004,Butts,0,0,0,0,8,31,11
January 2004,Calhoun,0,0,0,0,8,10,0
January 2004,Camden,0,1,0,9,30,76,2
January 2004,Candler,0,0,0,0,3,17,1
January 2004,Carroll,0,7,6,26,67,231,28
January 2004,Catoosa,0,0,6,12,25,140,4
January 2004,Charlton,0,0,0,1,0,6,0
January 2004,Chatham,1,11,63,66,276,683,123
January 2004,Chattahoochee,0,0,0,1,3,7,1
January 2004,Chattooga,0,0,0,2,3,9,0
January 2004,Cherokee,0,1,2,7,9,121,11
January 2004,Clarke,0,6,14,24,71,329,13
January 2004,Clay,0,1,0,0,0,1,0
January 2004,Clayton,0,2,57,47,260,581,236
January 2004,Clinch,0,0,0,1,1,1,1
January 2004,Cobb,2,13,63,76,295,878,204
January 2004,Coffee,0,2,0,7,46,165,12
January 2004,Colquitt,2,1,4,11,52,114,7
January 2004,Columbia,0,2,2,4,23,152,5
January 2004,Cook,0,0,3,9,9,29,1
January 2004,Coweta,0,0,4,7,46,93,20
January 2004,Crawford,0,0,0,0,10,13,1
January 2004,Crisp,0,1,2,2,26,68,0
January 2004,Dade,0,0,0,3,1,12,4
January 2004,Dawson,0,0,1,2,5,18,4
January 2004,Decatur,0,0,3,7,16,104,4
January 2004,Dekalb,3,12,196,80,820,2196,750
January 2004,Dodge,0,0,0,7,13,16,5
January 2004,Dooly,0,0,0,0,3,4,0
January 2004,Dougherty,0,1,29,20,149,273,44
January 2004,Douglas,0,2,4,17,61,272,26
January 2004,Early,0,0,0,0,0,0,0
January 2004,Echols,0,0,0,0,0,0,0
January 2004,Effingham,0,1,1,1,12,54,8
January 2004,Elbert,0,0,1,4,21,32,0
January 2004,Emanuel,0,0,0,0,10,11,3
January 2004,Evans,0,0,0,0,0,0,0
January 2004,Fannin,0,0,0,0,0,0,0
January 2004,Fayette,0,0,1,1,19,85,8
January 2004,Floyd,0,1,6,12,79,234,20
January 2004,Forsyth,1,1,2,13,39,160,14
January 2004,Franklin,0,0,1,2,14,35,6
January 2004,Fulton,6,26,321,415,982,3161,801
January 2004,Gilmer,0,2,0,2,5,0,6
January 2004,Glascock,0,0,0,0,0,0,0
January 2004,Glynn,2,5,7,4,66,403,19
January 2004,Gordon,0,1,0,2,12,71,7
January 2004,Grady,0,0,2,9,12,32,4
