Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 2017,Appling,0,0,0,6,17,30,3
January 2017,Atkinson,0,0,0,0,2,1,0
January 2017,Bacon,0,1,0,5,21,17,3
January 2017,Baldwin,0,3,2,13,25,91,3
January 2017,Banks,0,2,0,4,16,21,2
January 2017,Barrow,0,3,2,32,34,121,13
January 2017,Bartow,0,3,3,33,53,184,30
January 2017,Ben Hill,2,0,0,5,13,23,3
January 2017,Berrien,0,0,0,1,6,18,1
January 2017,Bibb,1,3,22,43,178,461,42
January 2017,Bleckley,0,0,0,3,4,24,2
January 2017,Brantley,0,1,0,0,9,27,1
January 2017,Brooks,0,1,1,4,13,28,2
January 2017,Bryan,0,2,0,10,9,17,1
January 2017,Bulloch,0,0,4,7,25,143,9
January 2017,Burke,2,1,1,9,17,38,7
January 2017,Butts,0,1,0,10,3,49,2
January 2017,Calhoun,0,0,0,4,2,0,0
January 2017,Camden,1,0,0,1,8,26,3
January 2017,Candler,0,0,0,4,6,13,0
January 2017,Carroll,1,4,10,26,61,183,21
January 2017,Catoosa,0,0,0,10,19,110,15
January 2017,Charlton,0,0,0,2,7,7,2
January 2017,Chatham,5,2,25,52,138,639,78
January 2017,Chattahoochee,0,0,0,0,0,0,0
January 2017,Chattooga,0,0,0,5,6,12,2
January 2017,Cherokee,1,3,4,14,33,223,3
January 2017,Clarke,0,7,9,22,77,269,18
January 2017,Clay,0,0,0,3,0,1,0
January 2017,Clayton,2,20,51,72,195,549,132
January 2017,Clinch,0,0,0,1,6,5,0
January 2017,Cobb,0,8,76,78,243,1179,132
January 2017,Coffee,0,0,1,4,22,34,4
January 2017,Colquitt,0,1,6,2,4,67,2
January 2017,Columbia,0,1,3,3,19,133,7
January 2017,Cook,0,0,2,2,14,26,1
January 2017,Coweta,1,1,5,13,30,139,16
January 2017,Crawford,0,0,0,0,6,7,1
January 2017,Crisp,0,1,3,3,13,55,4
January 2017,Dade,0,0,0,3,0,4,0
January 2017,Dawson,0,0,0,3,5,24,2
January 2017,Decatur,0,1,1,3,13,36,2
January 2017,Dekalb,5,16,142,160,650,1606,330
January 2017,Dodge,0,0,0,3,13,37,1
January 2017,Dooly,0,0,0,1,2,11,1
January 2017,Dougherty,2,3,16,45,116,219,16
January 2017,Douglas,0,3,8,27,41,284,12
January 2017,Early,0,0,0,2,3,6,0
January 2017,Echols,0,0,0,0,0,2,0
January 2017,Effingham,0,0,0,3,24,45,4
January 2017,Elbert,0,0,0,1,13,28,0
January 2017,Emanuel,0,0,0,17,12,37,3
January 2017,Evans,0,0,0,0,4,9,0
January 2017,Fannin,0,0,0,4,4,16,4
January 2017,Fayette,0,0,3,9,15,102,3
January 2017,Floyd,1,0,9,27,66,159,27
January 2017,Forsyth,1,2,2,2,29,116,1
January 2017,Franklin,0,0,0,1,7,25,0
January 2017,Fulton,15,29,218,350,639,2688,535
January 2017,Gilmer,0,1,0,2,6,29,3
January 2017,Glascock,0,0,0,0,0,1,1
January 2017,Glynn,0,6,5,21,47,162,16
January 2017,Gordon,0,1,0,7,20,50,1
January 2017,Grady,1,0,0,5,7,30,1
January 2017,Greene,0,1,0,2,3,10,1
January 2017,Gwinnett,6,21,95,80,336,1140,164
January 2017,Habersham,0,1,0,4,12,35,2
January 2017,Hall,0,5,3,18,53,196,20
January 2017,Hancock,0,0,0,0,5,1,1
January 2017,Haralson,0,0,4,10,16,45,3
January 2017,Harris,0,0,0,0,17,15,1
January 2017,Hart,0,0,0,12,21,24,1
January 2017,Heard,0,1,0,1,1,5,4
January 2017,Henry,1,4,8,16,90,278,34
January 2017,Houston,0,6,13,27,65,340,29
January 2017,Irwin,0,0,0,2,5,9,2
January 2017,Jackson,0,0,3,16,24,85,4
January 2017,Jasper,0,0,0,4,3,17,0
January 2017,Jeff Davis,0,1,0,1,8,29,3
January 2017,Jefferson,0,1,1,3,7,25,1
January 2017,Jenkins,0,0,0,4,3,10,0
January 2017,Johnson,0,0,0,0,0,0,0
January 2017,Jones,0,0,0,0,11,27,2
January 2017,Lamar,0,1,0,2,4,18,3
January 2017,Lanier,0,0,1,7,5,14,1
January 2017,Laurens,0,1,6,12,27,79,8
January 2017,Lee,0,0,0,0,7,37,4
January 2017,Liberty,0,1,2,28,34,112,13
January 2017,Lincoln,0,0,0,2,6,7,2
January 2017,Long,0,1,0,2,10,7,2
January 2017,Lowndes,0,2,6,5,75,268,25
January 2017,Lumpkin,1,1,0,0,1,31,1
January 2017,Macon,0,0,0,1,10,5,1
January 2017,Madison,0,0,2,3,11,24,7
January 2017,Marion,0,0,0,0,1,1,0
January 2017,McDuffie,0,0,0,3,6,8,0
January 2017,McIntosh,0,0,2,1,11,27,3
January 2017,Meriwether,0,0,0,5,4,22,3
January 2017,Miller,0,0,0,0,0,3,0
January 2017,Mitchell,0,0,0,1,13,19,3
January 2017,Monroe,0,0,2,1,6,37,11
January 2017,Morgan,0,0,0,0,2,9,1
January 2017,Murray,0,0,0,3,3,3,0
January 2017,Muscogee,2,5,25,46,216,503,72
January 2017,Newton,0,0,10,13,46,121,14
January 2017,Oconee,0,0,1,1,4,37,0
January 2017,Oglethorpe,0,0,0,5,8,22,2
January 2017,Paulding,2,1,3,19,50,198,36
January 2017,Peach,0,0,3,6,11,50,4
January 2017,Pickens,0,1,0,3,12,18,2
January 2017,Pierce,0,0,0,4,7,30,1
January 2017,Pike,0,2,0,0,4,6,0
January 2017,Polk,0,2,2,5,45,77,10
January 2017,Pulaski,0,0,1,4,3,18,2
January 2017,Putnam,0,0,0,2,10,37,0
January 2017,Quitman,0,1,1,0,2,1,1
January 2017,Rabun,0,0,1,1,5,23,1
January 2017,Randolph,0,0,0,0,4,6,1
January 2017,Richmond,1,5,27,48,136,537,51
January 2017,Rockdale,0,1,5,11,32,140,20
January 2017,Schley,0,1,0,1,0,0,0
January 2017,Screven,0,0,0,3,8,10,1
January 2017,Seminole,0,0,1,4,1,6,1
January 2017,Spalding,0,0,7,20,56,158,8
January 2017,Stephens,0,0,0,2,13,38,2
January 2017,Stewart,0,0,0,0,0,0,0
January 2017,Sumter,1,1,4,7,21,68,1
January 2017,Talbot,0,0,1,0,3,1,0
January 2017,Taliaferro,0,0,0,0,0,1,0
January 2017,Tattnall,0,0,0,1,11,14,1
January 2017,Taylor,0,1,0,0,5,5,0
January 2017,Telfair,0,0,0,0,2,3,0
January 2017,Terrell,0,2,0,2,11,10,1
January 2017,Thomas,0,0,3,2,34,91,5
January 2017,Tift,0,2,6,12,14,104,6
January 2017,Toombs,0,1,3,1,14,53,0
January 2017,Towns,0,0,0,0,2,5,1
January 2017,Treutlen,0,0,0,0,2,3,0
January 2017,Troup,0,3,3,16,57,147,6
January 2017,Turner,0,0,0,4,3,14,1
January 2017,Twiggs,0,0,0,1,4,2,1
January 2017,Union,0,0,0,0,5,4,2
January 2017,Upson,0,1,2,0,13,51,3
January 2017,Walker,1,0,3,22,34,91,12
January 2017,Walton,0,1,2,8,25,99,18
January 2017,Ware,1,1,1,8,10,83,4
January 2017,Warren,0,0,0,3,4,4,1
January 2017,Washington,0,0,2,4,7,32,1
January 2017,Wayne,0,0,4,16,27,81,9
January 2017,Webster,0,0,0,0,0,1,0
January 2017,Wheeler,0,0,0,0,2,5,0
January 2017,White,0,1,0,5,4,20,2
January 2017,Whitfield,0,0,2,18,45,116,23
January 2017,Wilcox,0,0,0,1,5,6,0
January 2017,Wilkes,0,0,0,1,1,1,0
January 2017,Wilkinson,0,0,0,0,2,1,1
January 2017,Worth,0,0,0,2,4,17,2
February 2017,Appling,0,0,0,4,28,29,1
February 2017,Atkinson,0,0,1,0,2,2,0
February 2017,Bacon,0,1,0,4,5,16,1
February 2017,Baldwin,1,4,0,9,27,87,8
February 2017,Banks,0,0,0,2,11,15,0
February 2017,Barrow,0,0,2,19,13,117,7
February 2017,Bartow,0,0,0,2,9,53,1
February 2017,Ben Hill,0,0,0,4,12,24,2
February 2017,Berrien,0,2,0,2,7,27,2
February 2017,Bibb,4,11,16,36,154,356,40
February 2017,Bleckley,0,0,0,2,9,24,0
February 2017,Brantley,1,0,2,1,7,14,0
February 2017,Brooks,0,1,1,6,6,14,5
February 2017,Bryan,0,0,0,2,7,18,0
February 2017,Bulloch,0,0,5,4,28,94,2
February 2017,Burke,0,0,1,7,3,17,4
February 2017,Butts,0,1,0,6,4,17,0
February 2017,Calhoun,0,0,0,2,1,1,0
February 2017,Camden,0,0,0,2,9,17,0
February 2017,Candler,0,0,0,0,5,12,1
February 2017,Carroll,0,3,9,17,36,178,11
February 2017,Catoosa,0,2,2,15,20,74,10
February 2017,Charlton,0,0,0,2,6,5,4
February 2017,Chatham,3,6,41,57,131,578,76
February 2017,Chattahoochee,0,0,0,0,0,0,0
February 2017,Chattooga,0,0,0,4,4,21,0
February 2017,Cherokee,0,1,1,11,46,180,7
February 2017,Clarke,0,3,9,21,48,245,13
February 2017,Clay,0,0,0,0,0,0,1
February 2017,Clayton,5,9,57,69,170,498,114
February 2017,Clinch,0,0,0,1,1,16,0
February 2017,Cobb,3,13,56,101,218,944,118
February 2017,Coffee,1,0,1,6,20,38,3
February 2017,Colquitt,1,0,5,2,2,47,2
February 2017,Columbia,0,0,2,3,13,103,7
February 2017,Cook,0,0,0,4,16,29,2
February 2017,Coweta,0,0,3,22,31,142,11
February 2017,Crawford,0,0,1,0,7,18,0
February 2017,Crisp,0,0,0,3,15,52,4
February 2017,Dade,0,0,0,5,0,4,0
February 2017,Dawson,0,0,0,2,5,28,1
February 2017,Decatur,0,0,2,8,7,43,2
February 2017,Dekalb,3,19,112,135,473,1359,227
February 2017,Dodge,0,1,0,2,9,43,5
February 2017,Dooly,0,0,1,2,6,10,0
February 2017,Dougherty,1,0,4,36,54,226,8
February 2017,Douglas,0,1,6,22,31,290,20
February 2017,Early,0,0,1,3,6,12,1
February 2017,Echols,0,0,0,0,3,3,0
February 2017,Effingham,0,0,0,6,14,37,3
February 2017,Elbert,0,0,0,3,13,38,1
February 2017,Emanuel,0,0,0,10,10,43,4
February 2017,Evans,0,0,1,0,0,6,0
February 2017,Fannin,0,0,0,2,7,6,0
February 2017,Fayette,0,1,2,5,12,68,10
February 2017,Floyd,0,1,1,10,36,116,9
February 2017,Forsyth,0,0,0,1,22,91,4
February 2017,Franklin,0,0,2,1,4,10,0
February 2017,Fulton,7,30,166,280,488,2160,386
February 2017,Gilmer,0,0,0,4,12,29,2
February 2017,Glascock,0,0,0,0,1,1,0
February 2017,Glynn,2,3,9,5,38,168,17
February 2017,Gordon,1,3,0,13,20,65,2
February 2017,Grady,0,0,0,7,4,28,1
February 2017,Greene,0,1,1,2,7,16,0
February 2017,Gwinnett,1,6,63,56,297,1018,131
February 2017,Habersham,0,1,0,6,14,33,3
February 2017,Hall,0,3,8,24,41,176,40
February 2017,Hancock,0,0,0,1,3,14,0
February 2017,Haralson,0,1,0,4,3,19,1
February 2017,Harris,0,0,0,5,3,13,1
February 2017,Hart,0,0,1,7,7,26,2
February 2017,Heard,0,0,0,1,4,5,2
February 2017,Henry,0,4,5,21,91,273,33
February 2017,Houston,0,3,10,30,73,308,27
February 2017,Irwin,0,0,0,3,2,13,2
February 2017,Jackson,0,1,2,8,24,96,3
February 2017,Jasper,0,0,0,3,1,5,1
February 2017,Jeff Davis,0,0,0,1,8,35,2
February 2017,Jefferson,0,0,4,7,7,18,0
February 2017,Jenkins,0,0,0,6,6,8,0
February 2017,Johnson,0,0,0,0,0,0,0
February 2017,Jones,0,0,0,3,8,15,1
February 2017,Lamar,0,0,1,2,3,29,1
February 2017,Lanier,0,3,0,3,3,10,0
February 2017,Laurens,0,2,2,5,19,64,1
February 2017,Lee,0,1,0,2,9,29,1
February 2017,Liberty,1,1,0,25,23,92,7
February 2017,Lincoln,0,0,0,3,0,16,1
February 2017,Long,0,1,0,1,4,7,2
February 2017,Lowndes,1,0,4,10,73,245,25
February 2017,Lumpkin,0,0,0,0,6,26,2
February 2017,Macon,0,0,0,5,2,7,1
February 2017,Madison,0,0,0,1,7,19,1
February 2017,Marion,0,0,0,0,0,2,0
February 2017,McDuffie,0,0,1,1,3,9,0
February 2017,McIntosh,0,0,0,4,9,13,1
February 2017,Meriwether,0,1,1,6,3,19,0
February 2017,Miller,0,0,1,5,0,4,0
February 2017,Mitchell,0,0,0,3,7,26,1
February 2017,Monroe,0,0,0,4,6,26,5
February 2017,Morgan,0,0,0,1,2,11,0
February 2017,Murray,0,0,0,3,11,25,4
February 2017,Muscogee,1,6,17,45,176,453,51
February 2017,Newton,2,1,3,30,27,90,20
February 2017,Oconee,0,0,0,3,5,25,1
February 2017,Oglethorpe,0,0,0,0,5,12,2
February 2017,Paulding,0,2,3,12,33,151,36
February 2017,Peach,0,0,0,7,20,37,4
February 2017,Pickens,0,0,0,6,7,16,2
February 2017,Pierce,2,0,0,9,7,25,1
February 2017,Pike,0,0,0,2,2,1,0
February 2017,Polk,0,0,2,6,19,68,10
February 2017,Pulaski,0,0,0,2,2,12,0
February 2017,Putnam,0,0,2,1,11,21,1
February 2017,Quitman,0,0,0,0,0,1,1
February 2017,Rabun,0,0,0,1,5,24,1
February 2017,Randolph,0,0,2,0,0,8,0
February 2017,Richmond,1,2,17,36,102,416,52
February 2017,Rockdale,0,2,3,12,30,134,14
February 2017,Schley,0,0,0,0,0,2,0
February 2017,Screven,0,0,0,2,3,9,3
February 2017,Seminole,0,0,0,0,4,4,1
February 2017,Spalding,1,2,2,18,33,133,8
February 2017,Stephens,0,0,1,3,3,41,2
February 2017,Stewart,0,0,0,0,0,0,0
February 2017,Sumter,0,0,0,6,15,42,3
February 2017,Talbot,0,0,0,1,5,11,1
February 2017,Taliaferro,0,0,0,0,0,0,0
February 2017,Tattnall,0,0,0,2,4,14,1
February 2017,Taylor,0,0,1,1,2,2,0
February 2017,Telfair,0,0,0,0,4,9,0
February 2017,Terrell,0,0,1,1,2,13,0
February 2017,Thomas,0,0,1,2,19,66,7
February 2017,Tift,0,0,9,6,18,93,4
February 2017,Toombs,0,0,3,3,11,40,1
February 2017,Towns,0,0,0,2,2,8,0
February 2017,Treutlen,0,0,0,0,1,1,0
February 2017,Troup,0,1,12,11,44,113,10
February 2017,Turner,0,0,0,7,6,3,0
February 2017,Twiggs,0,0,0,1,3,9,1
February 2017,Union,0,0,1,0,5,6,0
February 2017,Upson,0,0,1,7,7,43,2
February 2017,Walker,0,0,1,9,30,75,12
February 2017,Walton,3,0,2,10,18,90,9
February 2017,Ware,1,0,0,8,7,29,3
February 2017,Warren,0,0,0,0,1,5,0
February 2017,Washington,0,0,1,3,10,31,1
February 2017,Wayne,0,1,1,20,19,80,4
February 2017,Webster,0,0,0,0,0,0,0
February 2017,Wheeler,0,0,0,0,1,4,0
February 2017,White,0,0,1,5,4,20,3
February 2017,Whitfield,0,3,4,14,45,144,21
February 2017,Wilcox,0,0,0,2,2,3,0
February 2017,Wilkes,0,1,0,1,1,4,0
February 2017,Wilkinson,0,0,0,5,3,3,0
February 2017,Worth,0,5,0,2,11,26,0
March 2017,Appling,0,0,0,6,14,22,6
March 2017,Atkinson,0,0,0,0,1,0,0
March 2017,Bacon,0,0,0,3,6,13,1
March 2017,Baldwin,0,1,3,21,23,97,3
March 2017,Banks,0,0,0,2,18,28,3
March 2017,Barrow,1,1,1,22,29,115,3
March 2017,Bartow,0,1,0,13,9,85,5
March 2017,Ben Hill,0,1,1,3,15,26,4
March 2017,Berrien,0,1,0,2,4,20,0
March 2017,Bibb,0,6,17,33,123,420,35
March 2017,Bleckley,0,9,0,5,8,13,1
March 2017,Brantley,0,0,0,2,7,27,1
March 2017,Brooks,0,1,0,14,2,48,3
March 2017,Bryan,0,1,2,11,8,29,3
March 2017,Bulloch,1,3,4,6,31,96,2
March 2017,Burke,0,0,0,12,1,18,1
March 2017,Butts,0,0,0,6,6,32,2
March 2017,Calhoun,0,0,0,0,0,4,0
March 2017,Camden,0,0,0,6,10,29,3
March 2017,Candler,0,1,0,2,5,10,0
March 2017,Carroll,1,5,10,25,43,178,23
March 2017,Catoosa,0,0,0,8,16,118,10
March 2017,Charlton,0,0,0,1,2,6,3
March 2017,Chatham,4,11,28,46,118,581,78
March 2017,Chattahoochee,0,0,0,0,0,0,0
March 2017,Chattooga,0,0,0,3,7,18,1
March 2017,Cherokee,1,1,3,10,45,183,17
March 2017,Clarke,1,2,6,29,58,230,17
March 2017,Clay,0,0,0,0,0,1,0
March 2017,Clayton,4,14,44,54,180,538,153
March 2017,Clinch,0,0,1,5,3,9,1
March 2017,Cobb,0,19,48,81,216,975,114
March 2017,Coffee,0,1,0,6,11,34,5
March 2017,Colquitt,0,0,2,2,8,60,3
March 2017,Columbia,0,1,0,4,27,148,4
March 2017,Cook,0,0,0,1,9,27,2
March 2017,Coweta,0,1,2,21,34,124,8
March 2017,Crawford,0,0,0,1,0,7,3
March 2017,Crisp,0,0,1,2,15,44,3
March 2017,Dade,0,0,0,2,1,4,0
March 2017,Dawson,0,1,0,2,16,22,3
March 2017,Decatur,0,0,0,5,8,39,2
March 2017,Dekalb,8,9,124,169,466,1589,292
March 2017,Dodge,0,0,0,1,12,33,3
March 2017,Dooly,0,0,1,1,2,22,0
March 2017,Dougherty,1,2,18,45,73,250,17
March 2017,Douglas,0,5,7,15,35,269,20
March 2017,Early,0,0,1,2,13,12,0
March 2017,Echols,0,0,0,0,2,3,0
March 2017,Effingham,0,2,2,6,10,45,5
March 2017,Elbert,0,2,0,5,6,23,3
March 2017,Emanuel,1,2,0,2,4,45,2
March 2017,Evans,0,0,0,1,2,8,0
March 2017,Fannin,0,0,0,3,8,9,1
March 2017,Fayette,0,0,3,4,5,106,4
March 2017,Floyd,0,3,3,26,48,152,11
March 2017,Forsyth,1,2,1,0,26,136,10
March 2017,Franklin,0,0,0,2,6,24,0
March 2017,Fulton,6,55,179,380,455,2320,453
March 2017,Gilmer,0,1,0,4,19,42,0
March 2017,Glascock,0,0,0,0,0,0,0
March 2017,Glynn,1,1,0,19,60,149,10
March 2017,Gordon,0,2,2,11,41,52,4
March 2017,Grady,0,0,2,3,7,34,6
March 2017,Greene,0,0,0,3,7,19,0
March 2017,Gwinnett,1,19,82,69,321,1222,136
March 2017,Habersham,0,5,0,2,16,25,1
March 2017,Hall,1,8,6,21,62,231,21
March 2017,Hancock,0,0,0,1,2,9,2
March 2017,Haralson,0,1,0,16,16,65,1
March 2017,Harris,0,0,0,1,5,10,3
March 2017,Hart,0,0,0,6,9,35,1
March 2017,Heard,0,0,0,2,2,13,2
March 2017,Henry,0,5,5,19,77,256,28
March 2017,Houston,2,4,7,22,67,431,28
March 2017,Irwin,0,0,0,1,3,17,0
March 2017,Jackson,1,0,1,11,18,64,3
March 2017,Jasper,0,0,1,3,4,5,0
March 2017,Jeff Davis,0,0,0,1,7,28,1
March 2017,Jefferson,0,0,3,6,10,12,0
March 2017,Jenkins,0,0,0,2,1,2,0
March 2017,Johnson,0,0,0,0,0,0,0
March 2017,Jones,0,0,1,2,7,30,5
March 2017,Lamar,0,0,1,3,7,58,0
March 2017,Lanier,0,0,1,1,10,13,1
March 2017,Laurens,0,0,1,7,27,65,9
March 2017,Lee,0,2,0,5,6,22,1
March 2017,Liberty,3,3,5,20,21,105,13
March 2017,Lincoln,0,0,0,3,0,12,0
March 2017,Long,0,0,1,1,5,4,2
