Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 2016,Appling,0,1,2,5,9,30,1
January 2016,Atkinson,0,0,0,0,0,4,0
January 2016,Bacon,0,0,0,1,6,12,0
January 2016,Baker,0,0,0,0,0,0,0
January 2016,Baldwin,0,3,2,20,38,92,1
January 2016,Banks,0,0,0,5,13,26,1
January 2016,Barrow,0,4,4,23,20,108,8
January 2016,Bartow,0,2,9,24,51,199,30
January 2016,Ben Hill,1,0,2,3,30,23,1
January 2016,Berrien,0,0,2,2,9,16,0
January 2016,Bibb,0,1,22,24,138,400,64
January 2016,Bleckley,0,1,1,3,11,22,2
January 2016,Brantley,0,2,0,2,9,22,1
January 2016,Brooks,0,0,4,3,15,11,3
January 2016,Bryan,0,0,0,6,8,38,2
January 2016,Bulloch,0,1,6,6,26,106,6
January 2016,Burke,0,2,1,7,26,57,2
January 2016,Butts,0,0,0,14,2,27,0
January 2016,Calhoun,0,0,0,0,0,1,0
January 2016,Camden,0,0,0,10,10,19,0
January 2016,Candler,0,0,0,3,0,12,1
January 2016,Carroll,0,3,4,17,58,194,15
January 2016,Catoosa,0,0,2,10,12,101,14
January 2016,Charlton,0,0,0,0,3,7,2
January 2016,Chatham,3,6,44,47,185,589,86
January 2016,Chattahoochee,0,0,0,0,0,0,0
January 2016,Chattooga,0,0,3,1,15,16,1
January 2016,Cherokee,2,2,2,17,20,216,4
January 2016,Clarke,0,5,12,31,91,247,21
January 2016,Clay,0,0,0,0,0,0,0
January 2016,Clayton,1,18,81,61,279,518,114
January 2016,Clinch,0,0,1,1,4,8,1
January 2016,Cobb,0,15,62,104,246,1036,85
January 2016,Coffee,0,0,1,5,18,41,3
January 2016,Colquitt,0,0,4,3,21,49,3
January 2016,Columbia,0,3,1,1,16,144,10
January 2016,Cook,0,0,2,2,11,25,1
January 2016,Coweta,0,0,5,20,40,158,9
January 2016,Crawford,0,0,0,3,3,20,1
January 2016,Crisp,0,0,3,2,10,55,2
January 2016,Dade,0,0,0,0,0,1,0
January 2016,Dawson,0,0,0,3,3,38,0
January 2016,Decatur,0,1,0,3,17,42,0
January 2016,Dekalb,12,12,181,178,615,1777,353
January 2016,Dodge,0,1,0,3,20,65,1
January 2016,Dooly,0,0,1,0,6,12,2
January 2016,Dougherty,1,2,18,39,81,268,19
January 2016,Douglas,1,4,9,24,65,251,14
January 2016,Early,0,1,1,1,5,13,2
January 2016,Echols,0,1,0,0,2,1,0
January 2016,Effingham,0,1,0,3,23,33,3
January 2016,Elbert,0,0,0,11,11,32,6
January 2016,Emanuel,0,1,3,5,19,45,3
January 2016,Evans,0,0,0,0,4,3,0
January 2016,Fannin,0,0,1,3,3,8,2
January 2016,Fayette,0,3,1,3,26,87,8
January 2016,Floyd,1,3,18,13,54,166,16
January 2016,Forsyth,0,1,1,10,22,100,6
January 2016,Franklin,0,0,0,0,6,19,3
January 2016,Fulton,15,25,344,334,910,3210,639
January 2016,Gilmer,0,0,0,5,7,34,1
January 2016,Glascock,0,0,0,0,1,0,1
January 2016,Glynn,0,5,4,24,53,154,15
January 2016,Gordon,0,0,2,15,51,120,12
January 2016,Grady,0,0,1,1,14,21,0
January 2016,Greene,0,0,0,4,6,17,0
January 2016,Gwinnett,4,20,85,98,346,1124,111
January 2016,Habersham,0,3,1,10,13,34,4
January 2016,Hall,1,2,9,49,76,299,16
January 2016,Hancock,0,0,0,1,2,10,0
January 2016,Haralson,0,0,1,10,17,48,1
January 2016,Harris,0,0,0,2,6,8,3
January 2016,Hart,0,0,1,8,12,32,0
January 2016,Heard,0,0,0,1,7,7,5
January 2016,Henry,0,5,11,10,137,349,61
January 2016,Houston,0,2,13,26,105,293,16
January 2016,Irwin,0,1,0,2,5,11,0
January 2016,Jackson,0,2,1,10,18,84,5
January 2016,Jasper,0,0,0,3,0,6,0
January 2016,Jeff Davis,0,1,0,2,3,18,0
January 2016,Jefferson,0,0,0,4,4,20,0
January 2016,Johnson,0,0,1,1,4,4,1
January 2016,Jones,0,0,1,0,9,28,3
January 2016,Lamar,0,0,0,5,4,16,2
January 2016,Lanier,0,3,1,2,2,16,3
January 2016,Laurens,0,2,1,6,39,84,6
January 2016,Lee,0,0,1,3,9,38,0
January 2016,Liberty,0,0,3,25,29,148,4
January 2016,Lincoln,0,0,0,4,4,14,0
January 2016,Long,0,0,0,0,9,6,2
January 2016,Lowndes,1,4,7,21,74,224,15
January 2016,Lumpkin,0,0,0,0,7,18,2
