Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 1998,Appling,0,0,0,5,11,22,1
January 1998,Atkinson,0,0,0,0,9,1,0
January 1998,Bacon,1,0,1,1,2,5,1
January 1998,Baker,0,0,0,0,0,0,0
January 1998,Baldwin,0,1,5,17,39,92,1
January 1998,Banks,0,0,0,9,18,8,10
January 1998,Barrow,0,0,0,3,27,35,8
January 1998,Bartow,0,0,1,0,35,15,10
January 1998,Ben Hill,0,0,2,5,16,37,2
January 1998,Berrien,0,0,0,3,0,3,0
January 1998,Bibb,2,3,29,75,232,777,128
January 1998,Bleckley,0,0,0,0,0,4,0
January 1998,Brantley,0,0,0,0,0,0,0
January 1998,Brooks,0,0,0,0,0,0,0
January 1998,Bryan,0,0,4,4,6,34,3
January 1998,Bulloch,0,0,0,0,1,30,0
January 1998,Burke,0,0,0,9,15,13,3
January 1998,Butts,0,0,0,0,0,0,0
January 1998,Calhoun,0,0,0,1,0,0,0
January 1998,Camden,0,0,1,3,19,61,3
January 1998,Candler,0,0,0,5,1,10,3
January 1998,Carroll,0,2,3,11,85,232,24
January 1998,Catoosa,0,1,3,8,28,119,4
January 1998,Charlton,0,0,0,0,1,9,1
January 1998,Chatham,6,10,58,53,236,900,163
January 1998,Chattahoochee,0,0,0,5,2,4,0
January 1998,Chattooga,0,0,0,0,2,2,1
January 1998,Cherokee,0,0,2,1,4,55,5
January 1998,Clarke,0,1,16,34,97,413,32
January 1998,Clay,0,0,0,0,0,1,0
January 1998,Clayton,2,3,43,31,267,723,156
January 1998,Clinch,0,0,0,0,0,0,0
January 1998,Cobb,1,11,75,76,359,1255,179
January 1998,Coffee,0,0,2,9,22,126,2
January 1998,Colquitt,0,0,6,10,28,69,2
January 1998,Columbia,1,1,3,6,26,133,14
January 1998,Cook,0,0,1,0,10,28,0
January 1998,Coweta,0,2,6,23,62,156,26
January 1998,Crawford,0,0,0,4,5,19,4
January 1998,Crisp,1,0,4,11,12,90,2
January 1998,Dade,0,0,0,3,6,6,4
January 1998,Dawson,0,0,0,1,1,30,1
January 1998,Decatur,0,0,3,7,21,83,7
January 1998,Dekalb,6,13,226,73,838,2241,708
January 1998,Dodge,0,0,0,9,4,30,3
January 1998,Dooly,0,0,1,3,8,10,0
January 1998,Dougherty,2,2,37,30,177,410,56
January 1998,Douglas,0,1,7,14,57,215,29
January 1998,Early,0,0,0,0,4,3,0
