Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 1980,Appling,0,0,0,0,1,1,0
January 1980,Atkinson,0,0,0,0,0,0,0
January 1980,Bacon,0,0,0,0,7,8,0
January 1980,Baker,0,0,0,1,3,3,0
January 1980,Baldwin,0,0,3,2,37,66,3
January 1980,Banks,0,0,0,0,6,10,1
January 1980,Barrow,1,1,1,3,27,37,3
January 1980,Bartow,0,0,1,3,56,60,7
January 1980,Ben Hill,0,0,3,2,14,31,2
January 1980,Berrien,0,0,1,7,6,20,3
January 1980,Bibb,3,4,33,41,310,478,67
January 1980,Bleckley,0,0,1,0,1,3,0
January 1980,Brantley,0,0,0,0,4,0,0
January 1980,Brooks,0,0,0,0,2,14,0
January 1980,Bryan,0,0,1,0,4,6,3
January 1980,Bulloch,0,0,2,8,28,58,2
January 1980,Burke,0,0,1,9,27,47,2
January 1980,Butts,0,0,0,0,1,1,1
January 1980,Calhoun,0,0,0,0,1,0,0
January 1980,Camden,0,0,0,0,14,17,4
January 1980,Candler,1,0,0,0,4,4,0
January 1980,Carroll,0,0,4,4,78,94,10
January 1980,Catoosa,0,0,1,0,33,53,6
January 1980,Charlton,0,0,0,2,1,11,0
January 1980,Chatham,2,9,51,102,366,755,56
January 1980,Chattahoochee,0,0,0,0,0,0,0
January 1980,Chattooga,0,0,0,0,16,25,6
January 1980,Cherokee,0,0,0,3,34,43,12
January 1980,Clarke,1,1,12,20,115,327,35
January 1980,Clay,0,0,0,0,0,0,0
January 1980,Clayton,0,7,15,14,232,433,58
January 1980,Clinch,0,0,0,0,1,2,0
January 1980,Cobb,1,9,32,57,372,815,138
January 1980,Coffee,2,0,1,2,15,45,5
January 1980,Colquitt,0,0,2,3,18,46,2
January 1980,Columbia,0,2,3,2,31,27,2
January 1980,Cook,0,0,0,4,5,30,0
January 1980,Coweta,0,0,1,1,34,53,2
January 1980,Crawford,0,0,0,0,0,4,0
January 1980,Crisp,0,2,1,1,17,31,1
January 1980,Dade,0,0,1,0,9,3,9
January 1980,Dawson,0,0,0,0,4,3,1
January 1980,Decatur,1,0,2,7,16,34,4
January 1980,Dekalb,1,17,77,42,726,1318,201
January 1980,Dodge,0,0,0,0,2,4,0
January 1980,Dooly,0,0,0,0,2,0,1
January 1980,Dougherty,0,4,21,25,182,293,24
January 1980,Douglas,0,1,5,6,62,91,18
January 1980,Early,0,0,0,0,6,10,2
January 1980,Echols,0,0,0,0,0,0,0
January 1980,Effingham,0,0,0,0,7,5,1
January 1980,Elbert,0,0,1,5,6,17,2
January 1980,Emanuel,1,1,0,3,29,26,2
January 1980,Evans,0,0,0,0,0,1,0
January 1980,Fannin,0,0,0,0,18,3,1
January 1980,Fayette,0,0,0,1,11,28,1
January 1980,Floyd,2,0,4,7,78,136,23
January 1980,Forsyth,0,0,0,0,20,47,7
January 1980,Franklin,0,0,0,0,0,3,0
January 1980,Fulton,0,5,49,31,421,744,115
January 1980,Gilmer,0,0,0,0,4,13,2
January 1980,Glascock,0,0,0,0,0,0,0
January 1980,Glynn,0,2,8,16,123,185,15
January 1980,Gordon,0,0,2,2,19,53,4
January 1980,Grady,0,0,0,0,7,4,0
January 1980,Greene,0,0,0,0,1,5,0
January 1980,Gwinnett,0,3,17,19,237,290,55
January 1980,Habersham,0,0,0,0,0,4,2
January 1980,Hall,0,1,14,9,102,191,23
January 1980,Hancock,0,0,0,0,0,0,0
January 1980,Haralson,0,0,1,2,10,31,3
January 1980,Harris,0,0,0,0,21,11,0
January 1980,Hart,0,0,0,0,13,12,2
January 1980,Heard,0,0,0,0,6,2,0
January 1980,Henry,0,1,3,4,54,45,6
January 1980,Houston,0,1,3,3,77,115,19
January 1980,Irwin,0,0,0,0,4,8,1
January 1980,Jackson,0,1,0,3,20,25,4
January 1980,Jasper,0,0,0,0,10,6,0
January 1980,Jeff Davis,0,0,1,1,1,7,2
January 1980,Jefferson,0,0,0,2,7,3,1
January 1980,Jenkins,1,0,0,0,8,12,1
January 1980,Johnson,0,0,0,0,0,0,0
January 1980,Jones,0,0,1,0,11,13,1
January 1980,Lamar,0,0,0,3,12,11,0
January 1980,Lanier,0,0,0,0,1,1,0
January 1980,Laurens,0,1,2,5,26,69,2
January 1980,Lee,0,0,0,0,6,4,0
January 1980,Liberty,0,2,0,2,17,48,4
January 1980,Lincoln,0,0,0,0,1,1,0
January 1980,Long,0,0,0,0,0,0,0
January 1980,Lowndes,0,2,5,3,74,186,13
January 1980,Lumpkin,0,0,1,1,13,11,0
January 1980,Macon,0,0,0,0,1,3,1
January 1980,Madison,0,0,0,1,2,2,1
January 1980,Marion,0,0,0,0,0,1,0
January 1980,McDuffie,0,0,1,1,11,7,0
January 1980,McIntosh,0,0,0,0,16,7,0
January 1980,Meriwether,0,0,0,0,0,0,0
January 1980,Miller,0,0,0,1,0,1,0
January 1980,Mitchell,0,0,0,3,15,19,1
January 1980,Monroe,0,0,2,2,20,21,1
January 1980,Montgomery,0,0,0,0,0,0,0
January 1980,Morgan,0,0,0,1,13,7,2
January 1980,Murray,0,0,0,2,22,9,2
January 1980,Muscogee,1,6,22,16,218,302,62
January 1980,Newton,0,0,1,5,30,25,2
January 1980,Oconee,0,0,0,0,0,0,0
January 1980,Oglethorpe,0,0,0,0,3,2,0
January 1980,Paulding,0,0,2,2,12,47,3
January 1980,Peach,0,1,1,5,13,30,0
January 1980,Pickens,0,0,0,1,8,9,4
January 1980,Pierce,0,0,0,0,1,3,0
January 1980,Pike,0,0,1,1,5,2,1
January 1980,Polk,0,0,0,4,18,34,6
January 1980,Pulaski,0,0,0,0,5,5,1
January 1980,Putnam,1,1,0,3,8,7,1
January 1980,Quitman,0,0,0,0,0,0,0
January 1980,Rabun,0,0,0,0,5,7,0
January 1980,Randolph,0,0,0,1,5,4,1
January 1980,Richmond,1,11,40,21,344,532,50
January 1980,Rockdale,0,0,1,1,62,84,17
January 1980,Schley,0,0,0,0,0,0,0
January 1980,Screven,0,0,0,3,3,15,2
January 1980,Seminole,0,0,0,0,16,15,4
January 1980,Spalding,1,0,5,18,60,145,14
January 1980,Stephens,0,0,1,2,21,44,7
January 1980,Stewart,0,0,0,0,0,0,0
January 1980,Sumter,0,0,4,10,30,59,4
January 1980,Talbot,0,0,0,0,0,0,0
January 1980,Taliaferro,0,0,0,0,0,0,0
January 1980,Tattnall,0,0,1,2,8,7,0
January 1980,Taylor,0,0,0,2,7,6,0
January 1980,Telfair,0,0,0,0,5,1,0
January 1980,Terrell,0,1,1,0,12,12,0
January 1980,Thomas,1,0,6,8,23,65,4
January 1980,Tift,0,0,4,18,61,113,14
January 1980,Toombs,0,0,0,5,14,23,2
January 1980,Towns,0,0,0,0,0,0,0
January 1980,Treutlen,0,0,0,0,0,0,0
January 1980,Troup,2,0,2,13,28,134,5
January 1980,Turner,0,0,1,0,5,19,0
January 1980,Twiggs,0,0,0,0,0,0,0
January 1980,Union,0,0,0,0,1,2,0
January 1980,Upson,0,0,0,4,11,9,0
January 1980,Walker,0,0,3,3,63,48,11
January 1980,Walton,0,0,0,3,13,39,2
January 1980,Ware,0,1,6,7,32,75,5
January 1980,Warren,0,0,0,0,0,0,0
January 1980,Washington,1,0,0,0,3,7,0
January 1980,Wayne,1,0,1,4,22,18,1
January 1980,Webster,0,0,0,0,0,0,0
January 1980,Wheeler,0,0,0,0,0,0,0
January 1980,White,0,0,0,0,4,3,0
January 1980,Whitfield,1,0,7,19,101,113,22
January 1980,Wilcox,0,0,0,0,0,0,0
January 1980,Wilkes,0,0,0,5,7,5,2
January 1980,Wilkinson,0,0,0,0,0,0,0
January 1980,Worth,0,0,0,2,26,25,0
February 1980,Appling,0,0,0,0,2,2,0
February 1980,Atkinson,0,0,0,0,0,0,0
February 1980,Bacon,0,0,0,0,4,6,1
February 1980,Baker,0,0,0,1,1,0,0
February 1980,Baldwin,0,0,2,4,32,48,2
February 1980,Banks,0,0,0,0,5,15,1
February 1980,Barrow,0,0,0,4,22,44,4
February 1980,Bartow,1,0,5,4,38,62,8
February 1980,Ben Hill,0,0,1,0,7,25,4
February 1980,Berrien,0,0,0,3,5,16,1
February 1980,Bibb,0,4,35,42,271,441,50
February 1980,Bleckley,0,0,0,0,4,5,0
February 1980,Brantley,0,0,0,0,0,0,0
February 1980,Brooks,0,0,0,1,1,0,0
February 1980,Bryan,0,0,0,0,2,3,0
February 1980,Bulloch,0,0,2,5,16,61,0
February 1980,Burke,1,0,5,10,21,37,2
February 1980,Butts,0,0,0,2,1,1,0
February 1980,Calhoun,0,0,0,1,1,2,0
February 1980,Camden,0,0,1,2,9,17,2
February 1980,Candler,0,0,0,0,2,7,1
February 1980,Carroll,0,0,2,7,74,84,9
February 1980,Catoosa,0,0,1,0,42,44,9
February 1980,Charlton,0,0,0,0,3,5,1
February 1980,Chatham,3,6,30,102,315,724,55
February 1980,Chattahoochee,0,0,0,0,0,0,0
February 1980,Chattooga,0,0,0,0,16,16,2
February 1980,Cherokee,0,0,0,0,36,20,9
February 1980,Clarke,2,1,8,40,114,300,21
February 1980,Clay,0,0,0,0,0,0,0
February 1980,Clayton,0,3,26,22,235,418,56
February 1980,Clinch,2,0,0,2,0,1,0
February 1980,Cobb,0,2,27,50,432,738,158
February 1980,Coffee,0,0,0,2,23,45,3
February 1980,Colquitt,0,0,2,4,28,29,1
February 1980,Columbia,2,0,0,9,34,43,8
February 1980,Cook,0,0,1,1,4,11,3
February 1980,Coweta,0,0,3,0,21,55,1
February 1980,Crawford,0,0,0,0,1,1,1
