Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
January 2003,Appling,0,0,0,3,7,16,0
January 2003,Atkinson,0,0,0,0,4,6,1
January 2003,Bacon,0,0,0,0,3,5,0
January 2003,Baker,0,0,0,0,1,0,0
January 2003,Baldwin,0,2,2,3,36,93,3
January 2003,Banks,0,0,0,1,9,49,2
January 2003,Barrow,0,0,4,6,39,91,24
January 2003,Bartow,0,0,9,9,43,142,15
January 2003,Ben Hill,0,0,0,3,3,10,2
January 2003,Berrien,0,0,3,7,5,9,0
January 2003,Bibb,1,1,18,31,217,686,110
January 2003,Bleckley,0,0,0,1,8,23,2
January 2003,Brantley,0,0,0,5,11,17,2
January 2003,Brooks,0,0,0,9,20,23,3
January 2003,Bryan,0,0,3,0,19,49,2
January 2003,Bulloch,0,0,5,7,42,100,6
January 2003,Burke,0,0,1,4,22,22,2
January 2003,Butts,1,0,0,4,9,37,7
January 2003,Calhoun,0,0,0,1,6,3,1
January 2003,Camden,0,0,2,8,38,64,6
January 2003,Candler,0,0,1,4,3,9,4
January 2003,Carroll,0,4,12,15,60,215,19
January 2003,Catoosa,0,2,3,5,24,115,13
January 2003,Charlton,0,0,0,2,5,7,1
January 2003,Chatham,0,1,58,49,221,528,116
January 2003,Chattahoochee,0,1,0,0,1,0,0
January 2003,Chattooga,0,0,0,0,1,7,0
January 2003,Cherokee,0,2,3,26,33,188,12
January 2003,Clarke,1,3,5,17,96,395,53
January 2003,Clay,0,0,0,0,0,0,0
January 2003,Clayton,1,6,57,40,234,599,199
January 2003,Clinch,0,0,1,3,5,10,1
January 2003,Cobb,0,12,53,67,333,1027,192
January 2003,Coffee,0,1,3,7,30,124,6
January 2003,Colquitt,0,1,6,21,39,117,14
January 2003,Columbia,0,0,0,0,9,3,2
January 2003,Cook,0,0,0,3,9,18,0
January 2003,Coweta,1,0,5,5,43,122,22
January 2003,Crawford,0,0,0,2,7,14,1
January 2003,Crisp,0,1,0,1,17,102,5
January 2003,Dade,0,0,1,1,2,8,3
January 2003,Dawson,0,0,0,1,9,19,3
January 2003,Decatur,0,2,4,25,24,66,4
January 2003,Dekalb,18,13,201,77,718,2047,711
January 2003,Dodge,0,1,1,11,12,16,0
January 2003,Dooly,0,0,0,1,1,4,0
January 2003,Dougherty,1,4,19,20,144,292,33
January 2003,Douglas,1,2,11,16,55,256,37
January 2003,Early,0,0,0,0,2,9,1
January 2003,Echols,0,1,0,0,0,0,0
January 2003,Effingham,0,0,2,4,14,43,8
January 2003,Elbert,0,0,2,24,19,51,1
January 2003,Emanuel,0,0,0,3,9,8,1
January 2003,Evans,0,0,0,0,0,0,0
January 2003,Fannin,0,0,0,0,2,0,0
January 2003,Fayette,0,0,3,0,14,107,12
January 2003,Floyd,1,0,10,25,93,192,19
January 2003,Forsyth,0,1,2,7,29,136,21
January 2003,Franklin,0,1,1,11,24,29,6
January 2003,Fulton,11,35,458,480,1189,3341,918
January 2003,Gilmer,0,0,1,0,8,23,4
January 2003,Glascock,0,0,0,0,0,0,0
January 2003,Glynn,0,3,17,63,66,373,18
January 2003,Gordon,0,0,2,1,30,79,8
January 2003,Grady,0,0,0,5,9,40,5
January 2003,Greene,0,0,0,1,9,20,3
January 2003,Gwinnett,2,16,81,55,374,1177,219
January 2003,Habersham,0,0,0,2,10,43,3
January 2003,Hall,3,2,7,14,72,300,43
January 2003,Hancock,0,0,0,1,9,3,0
January 2003,Haralson,0,0,2,2,20,63,12
January 2003,Harris,0,0,0,0,4,8,5
January 2003,Hart,0,0,0,4,17,13,4
January 2003,Heard,0,0,0,0,0,0,0
January 2003,Henry,0,1,3,19,67,153,38
January 2003,Houston,1,4,4,10,101,293,27
January 2003,Irwin,0,0,1,8,5,14,2
January 2003,Jackson,0,1,0,9,18,50,6
January 2003,Jasper,0,0,0,0,0,0,0
January 2003,Jeff Davis,0,0,0,1,6,35,3
January 2003,Jefferson,0,0,1,8,6,8,1
January 2003,Jenkins,0,0,1,4,5,7,0
January 2003,Johnson,0,0,0,0,0,4,1
January 2003,Jones,0,0,0,1,17,43,10
January 2003,Lamar,0,0,0,2,12,14,3
January 2003,Lanier,0,1,0,3,5,3,0
January 2003,Laurens,0,0,1,9,54,97,6
January 2003,Lee,0,0,1,2,13,52,4
January 2003,Liberty,0,2,6,6,31,119,12
January 2003,Lincoln,0,0,0,2,2,7,1
January 2003,Long,0,0,0,0,11,3,0
January 2003,Lowndes,0,5,9,15,72,258,20
January 2003,Lumpkin,0,0,1,1,10,24,2
January 2003,Macon,0,0,0,3,12,16,2
January 2003,Madison,0,0,1,5,18,33,5
January 2003,Marion,0,0,0,0,4,5,0
January 2003,McDuffie,1,1,1,2,13,40,4
January 2003,McIntosh,0,0,0,1,2,20,5
January 2003,Meriwether,0,0,1,4,21,40,12
January 2003,Miller,0,0,0,1,0,10,0
January 2003,Mitchell,0,0,1,0,6,23,4
January 2003,Monroe,0,0,1,0,16,7,2
January 2003,Montgomery,0,0,0,0,0,0,0
January 2003,Morgan,0,0,1,1,1,0,0
January 2003,Murray,0,0,1,5,24,31,5
January 2003,Muscogee,2,0,25,42,203,700,100
January 2003,Newton,0,1,2,4,56,109,11
January 2003,Oconee,0,0,1,0,10,27,4
January 2003,Oglethorpe,1,0,0,5,4,17,2
January 2003,Paulding,1,0,2,29,59,102,22
January 2003,Peach,0,1,2,10,21,39,2
January 2003,Pickens,0,0,0,1,5,19,4
January 2003,Pierce,0,0,1,0,7,12,1
January 2003,Pike,0,0,1,0,3,5,1
January 2003,Polk,0,0,5,6,17,56,5
January 2003,Pulaski,0,0,0,3,9,8,1
January 2003,Putnam,0,1,0,2,19,25,1
January 2003,Quitman,0,0,0,0,1,5,0
January 2003,Rabun,0,0,0,1,6,19,1
January 2003,Randolph,0,0,0,0,4,5,0
January 2003,Richmond,0,9,24,23,206,585,111
January 2003,Rockdale,0,1,9,12,37,108,9
January 2003,Schley,0,0,0,0,1,3,1
January 2003,Screven,0,0,1,1,6,21,0
January 2003,Seminole,0,0,0,1,1,5,0
January 2003,Spalding,0,0,0,12,39,124,23
January 2003,Stephens,0,2,0,2,5,13,2
January 2003,Stewart,0,0,1,1,6,2,0
January 2003,Sumter,0,0,1,14,21,64,2
January 2003,Talbot,0,0,1,0,3,2,0
January 2003,Taliaferro,0,0,0,0,4,0,0
January 2003,Tattnall,0,0,4,1,5,15,2
January 2003,Taylor,0,0,0,0,0,0,0
January 2003,Telfair,0,0,1,3,4,7,0
January 2003,Terrell,0,0,2,3,5,12,0
January 2003,Thomas,0,1,5,7,42,96,4
January 2003,Tift,0,0,2,17,55,161,5
January 2003,Toombs,0,1,1,5,18,46,4
January 2003,Towns,0,0,0,5,0,8,0
January 2003,Treutlen,0,0,0,0,1,4,0
January 2003,Troup,0,0,8,16,43,236,14
