Date,County,Murder,Rape,Robbery,Assault,Burglary,Larceny,Vehicle Theft
February 1990,Peach,0,2,1,7,22,24,1
February 1990,Pickens,0,0,0,2,14,17,4
February 1990,Pierce,0,0,0,3,14,8,3
February 1990,Pike,0,0,0,0,1,8,1
February 1990,Polk,2,0,1,8,42,31,10
February 1990,Pulaski,0,0,0,0,3,14,1
February 1990,Putnam,0,0,0,0,4,7,0
February 1990,Quitman,0,0,0,0,0,0,0
February 1990,Rabun,0,0,0,0,29,9,1
February 1990,Randolph,0,0,1,1,1,6,0
February 1990,Richmond,2,7,66,42,428,664,136
February 1990,Rockdale,0,1,3,12,51,130,12
February 1990,Schley,0,0,0,0,6,0,0
February 1990,Screven,0,0,1,2,8,7,0
February 1990,Seminole,0,0,0,2,1,5,0
February 1990,Spalding,2,1,9,25,89,136,17
February 1990,Stephens,0,0,2,1,20,47,1
February 1990,Stewart,0,0,0,1,1,4,1
February 1990,Sumter,0,1,1,16,19,74,1
February 1990,Talbot,0,0,0,0,8,3,0
February 1990,Taliaferro,0,1,0,1,3,1,1
February 1990,Tattnall,2,0,2,4,17,25,0
February 1990,Taylor,0,0,0,1,0,5,0
February 1990,Telfair,1,0,0,1,4,7,1
February 1990,Terrell,0,0,0,2,6,8,3
February 1990,Thomas,0,1,9,14,38,111,7
February 1990,Tift,2,1,10,19,24,109,12
February 1990,Toombs,0,1,1,7,31,22,5
February 1990,Towns,0,0,0,0,0,0,0
February 1990,Treutlen,0,0,0,1,1,4,1
February 1990,Troup,2,1,5,17,83,170,15
February 1990,Turner,0,0,0,1,5,10,2
February 1990,Twiggs,0,0,0,2,4,4,0
February 1990,Union,0,0,0,2,8,7,0
February 1990,Upson,0,1,1,13,28,33,6
February 1990,Walker,0,2,3,8,57,113,7
February 1990,Walton,0,0,0,3,35,41,8
February 1990,Ware,1,0,9,16,41,131,2
February 1990,Warren,0,0,0,0,0,1,1
February 1990,Washington,1,1,2,6,9,29,3
February 1990,Wayne,0,0,3,5,14,17,3
February 1990,Webster,0,0,0,0,0,0,0
February 1990,Wheeler,0,0,0,0,1,1,0
February 1990,White,1,0,0,0,11,9,2
February 1990,Whitfield,0,2,10,22,71,169,36
February 1990,Wilcox,0,0,0,0,2,0,0
February 1990,Wilkes,0,0,0,3,5,7,0
February 1990,Wilkinson,0,0,0,2,5,4,0
February 1990,Worth,0,0,0,3,12,14,1
March 1990,Appling,0,2,0,6,10,25,3
March 1990,Atkinson,0,1,0,0,5,5,0
March 1990,Bacon,1,0,0,2,3,14,2
March 1990,Baker,0,0,0,3,0,0,0
March 1990,Baldwin,0,1,3,16,33,102,5
March 1990,Banks,0,0,0,0,2,1,0
March 1990,Barrow,0,0,0,11,21,41,8
March 1990,Bartow,0,1,0,5,41,73,16
March 1990,Ben Hill,0,1,0,11,12,45,1
March 1990,Berrien,0,1,0,4,11,18,2
March 1990,Bibb,3,12,15,70,169,647,82
March 1990,Bleckley,0,0,0,1,5,13,0
March 1990,Brantley,0,0,0,2,11,15,2
March 1990,Brooks,1,3,0,8,15,22,0
March 1990,Bryan,0,0,0,4,12,25,5
March 1990,Bulloch,1,4,0,10,35,111,8
March 1990,Burke,0,0,2,13,26,35,3
March 1990,Butts,0,0,0,1,6,9,1
March 1990,Calhoun,0,0,0,5,3,2,0
March 1990,Camden,0,1,2,0,34,43,6
March 1990,Candler,0,0,0,1,5,1,0
March 1990,Carroll,1,1,17,38,113,261,11
March 1990,Catoosa,1,1,6,7,52,105,14
March 1990,Charlton,0,0,0,4,4,6,0
March 1990,Chatham,3,27,61,71,323,895,77
March 1990,Chattahoochee,0,0,0,0,4,6,1
March 1990,Chattooga,0,0,0,3,7,21,4
March 1990,Cherokee,2,5,2,8,87,140,13
March 1990,Clarke,0,2,28,55,149,371,52
March 1990,Clay,0,0,0,0,0,0,0
March 1990,Clayton,1,10,42,71,343,845,133
March 1990,Clinch,0,0,0,0,1,2,0
March 1990,Cobb,4,21,44,68,439,1405,215
March 1990,Coffee,1,2,2,17,29,90,10
March 1990,Colquitt,0,0,4,29,46,81,12
March 1990,Columbia,0,3,5,10,55,71,5
March 1990,Cook,0,0,0,2,7,16,0
March 1990,Coweta,0,0,5,4,20,55,3
March 1990,Crawford,0,0,0,0,7,2,0
March 1990,Crisp,1,2,6,14,51,76,8
March 1990,Dade,0,1,0,0,6,13,2
March 1990,Dawson,0,0,0,4,18,16,3
March 1990,Decatur,0,3,5,17,15,62,4
March 1990,Dekalb,4,30,161,99,849,2231,646
March 1990,Dodge,0,0,0,0,5,28,1
March 1990,Dooly,0,0,1,3,0,11,1
March 1990,Dougherty,3,6,45,52,231,390,48
March 1990,Douglas,0,2,2,13,82,163,23
March 1990,Early,0,2,1,5,9,15,6
March 1990,Echols,0,0,0,1,2,0,0
March 1990,Effingham,0,0,2,9,15,32,2
March 1990,Elbert,0,1,1,18,26,20,1
March 1990,Emanuel,0,0,2,5,14,32,0
March 1990,Evans,0,0,0,0,2,7,1
March 1990,Fannin,0,0,0,3,9,19,2
March 1990,Fayette,0,0,0,3,30,71,5
March 1990,Floyd,0,5,6,16,105,204,16
March 1990,Forsyth,0,1,0,5,40,77,12
March 1990,Franklin,0,2,1,5,11,23,2
March 1990,Fulton,20,71,599,884,1733,3837,1345
March 1990,Gilmer,0,0,0,1,11,16,1
March 1990,Glascock,0,0,0,0,0,0,0
March 1990,Glynn,1,8,12,34,77,197,43
March 1990,Gordon,0,1,2,3,46,84,9
March 1990,Grady,0,1,2,10,19,31,5
March 1990,Greene,0,1,2,2,10,6,0
March 1990,Gwinnett,2,5,29,49,393,1271,153
March 1990,Habersham,0,0,0,0,5,11,3
March 1990,Hall,0,0,5,24,111,253,27
March 1990,Hancock,0,0,0,0,0,0,0
March 1990,Haralson,1,0,0,6,19,14,2
March 1990,Harris,0,0,0,2,11,27,3
March 1990,Hart,0,0,0,4,9,9,0
March 1990,Heard,0,0,0,2,11,9,0
March 1990,Henry,1,3,6,11,51,120,9
March 1990,Houston,1,1,12,54,56,306,21
March 1990,Irwin,1,0,1,3,7,15,3
March 1990,Jackson,0,0,0,18,19,37,3
March 1990,Jasper,1,0,1,0,4,1,0
March 1990,Jeff Davis,0,0,1,3,9,20,1
March 1990,Jefferson,1,0,3,1,12,12,4
March 1990,Jenkins,0,0,2,0,6,5,0
March 1990,Johnson,0,0,0,0,1,2,1
March 1990,Jones,0,0,0,1,12,13,1
March 1990,Lamar,0,0,1,7,8,23,1
March 1990,Lanier,0,0,0,1,4,5,1
March 1990,Laurens,0,1,3,33,30,76,5
March 1990,Lee,0,0,0,2,11,13,0
March 1990,Liberty,0,3,0,6,28,84,7
March 1990,Lincoln,0,0,0,1,9,3,1
March 1990,Long,0,0,0,2,4,5,0
March 1990,Lowndes,0,6,26,21,86,196,20
March 1990,Lumpkin,0,1,4,2,8,17,3
March 1990,Macon,0,0,0,4,4,11,1
March 1990,Madison,0,0,0,0,12,9,3
March 1990,Marion,0,0,0,0,0,0,0
March 1990,McDuffie,0,0,0,0,5,2,0
March 1990,McIntosh,0,0,1,3,6,13,0
March 1990,Meriwether,0,4,1,6,19,16,2
March 1990,Miller,0,0,0,0,1,0,0
March 1990,Mitchell,0,0,2,4,17,27,2
March 1990,Monroe,0,3,0,6,15,49,6
March 1990,Montgomery,0,0,0,0,8,2,1
March 1990,Morgan,0,1,1,5,11,32,3
March 1990,Murray,2,0,0,2,11,16,1
March 1990,Muscogee,1,10,27,34,159,570,54
March 1990,Newton,0,1,8,11,44,95,21
March 1990,Oconee,0,0,0,1,7,15,3
March 1990,Oglethorpe,0,1,1,3,5,7,0
March 1990,Paulding,0,1,0,7,29,34,6
March 1990,Peach,0,1,0,9,15,31,2
March 1990,Pickens,0,0,0,2,38,16,3
March 1990,Pierce,0,0,0,1,12,15,1
March 1990,Pike,0,0,0,0,3,5,0
March 1990,Polk,0,3,1,6,23,29,13
March 1990,Pulaski,0,0,0,3,4,12,0
March 1990,Putnam,0,0,0,0,6,5,1
March 1990,Quitman,0,0,0,0,0,0,0
March 1990,Rabun,0,0,0,0,23,11,0
March 1990,Randolph,0,0,0,1,1,3,0
March 1990,Richmond,2,12,90,51,385,683,113
March 1990,Rockdale,0,1,6,11,55,146,13
March 1990,Schley,0,0,0,1,0,1,0
March 1990,Screven,0,1,0,1,4,6,1
March 1990,Seminole,0,0,0,2,1,6,3
March 1990,Spalding,0,5,9,33,69,135,24
March 1990,Stephens,0,1,3,1,12,57,4
March 1990,Stewart,0,0,2,1,2,1,2
March 1990,Sumter,1,0,5,11,18,67,4
March 1990,Talbot,0,0,0,0,4,7,0
March 1990,Taliaferro,0,0,0,0,0,3,1
March 1990,Tattnall,0,0,0,7,20,18,0
March 1990,Taylor,1,0,0,1,7,3,1
March 1990,Telfair,0,0,0,0,2,5,1
March 1990,Terrell,0,0,0,1,2,12,0
March 1990,Thomas,0,1,6,17,39,169,17
March 1990,Tift,0,0,15,42,43,172,7
March 1990,Toombs,0,0,3,4,15,30,7
March 1990,Towns,0,0,0,0,0,1,0
March 1990,Treutlen,0,0,0,1,10,3,1
March 1990,Troup,0,1,8,20,71,165,20
March 1990,Turner,1,0,0,5,9,4,3
March 1990,Twiggs,0,0,0,3,3,3,0
March 1990,Union,2,0,0,0,8,8,1
March 1990,Upson,0,0,4,6,15,46,4
March 1990,Walker,0,0,4,10,60,99,5
March 1990,Walton,1,1,0,2,52,55,5
March 1990,Ware,0,5,11,11,53,118,8
March 1990,Warren,0,0,0,0,3,0,1
March 1990,Washington,0,0,2,4,10,34,4
March 1990,Wayne,0,0,2,8,24,40,1
March 1990,Webster,0,0,0,0,0,0,0
March 1990,Wheeler,0,0,0,0,13,3,0
March 1990,White,0,0,0,0,13,19,3
March 1990,Whitfield,1,3,3,19,85,201,34
March 1990,Wilcox,0,0,0,0,3,3,0
March 1990,Wilkes,0,0,0,4,3,10,1
March 1990,Wilkinson,0,0,0,5,3,5,0
March 1990,Worth,0,2,0,3,18,13,1
April 1990,Appling,0,0,0,8,10,58,3
April 1990,Atkinson,0,0,0,0,2,3,1
April 1990,Bacon,0,0,0,0,5,10,0
April 1990,Baker,0,0,0,0,3,0,0
April 1990,Baldwin,0,1,4,9,21,102,10
April 1990,Banks,0,0,0,1,4,0,0
April 1990,Barrow,0,0,1,7,35,60,16
April 1990,Bartow,0,4,0,5,47,72,19
April 1990,Ben Hill,0,0,2,3,14,60,4
April 1990,Berrien,0,3,4,3,14,26,6
April 1990,Bibb,1,8,9,40,189,642,67
April 1990,Bleckley,0,0,0,0,1,3,1
April 1990,Brantley,0,0,0,4,2,9,2
April 1990,Brooks,0,0,2,1,7,27,3
April 1990,Bryan,0,1,0,4,10,39,3
April 1990,Bulloch,0,1,2,7,20,116,11
April 1990,Burke,0,1,2,5,44,48,4
April 1990,Butts,0,1,0,3,3,18,2
April 1990,Calhoun,0,2,0,1,0,1,0
April 1990,Camden,0,3,2,4,22,44,4
April 1990,Candler,0,0,0,0,0,6,0
April 1990,Carroll,0,8,6,23,80,183,25
April 1990,Catoosa,0,3,1,8,31,81,10
April 1990,Charlton,0,0,0,4,7,5,3
April 1990,Chatham,3,29,59,68,304,862,73
April 1990,Chattahoochee,0,0,0,0,2,1,1
April 1990,Chattooga,0,0,2,4,5,22,1
April 1990,Cherokee,0,1,1,18,79,176,19
April 1990,Clarke,0,7,24,53,166,408,70
April 1990,Clay,0,0,0,0,0,5,0
April 1990,Clayton,1,9,26,67,278,803,130
April 1990,Clinch,0,0,0,0,2,7,1
April 1990,Cobb,3,22,42,77,429,1305,189
April 1990,Coffee,0,1,2,18,39,72,11
April 1990,Colquitt,1,1,5,18,41,53,11
April 1990,Columbia,0,1,3,2,44,84,13
April 1990,Cook,0,0,1,14,8,19,0
April 1990,Coweta,0,0,2,3,16,46,8
April 1990,Crawford,0,1,0,1,10,9,4
April 1990,Crisp,0,0,2,20,31,84,10
April 1990,Dade,0,0,0,3,7,11,1
April 1990,Dawson,0,0,0,0,15,18,3
April 1990,Decatur,0,3,1,8,20,59,5
April 1990,Dekalb,3,26,137,112,893,2219,561
April 1990,Dodge,0,0,0,0,6,19,2
April 1990,Dooly,0,0,0,5,1,10,1
April 1990,Dougherty,3,6,27,39,239,424,55
April 1990,Douglas,0,7,6,21,77,242,30
April 1990,Early,0,0,0,4,7,16,1
April 1990,Echols,0,0,0,0,0,0,0
April 1990,Effingham,0,0,1,5,14,21,3
April 1990,Elbert,0,0,0,1,15,25,0
April 1990,Emanuel,1,2,1,5,14,27,1
April 1990,Evans,0,0,1,0,0,3,0
April 1990,Fannin,0,3,0,1,8,12,1
April 1990,Fayette,0,1,0,5,28,51,12
April 1990,Floyd,0,0,7,18,117,209,28
April 1990,Forsyth,0,0,0,11,38,97,13
April 1990,Franklin,0,0,1,0,11,18,5
April 1990,Fulton,27,70,565,878,1583,3806,1169
April 1990,Gilmer,0,0,0,0,4,6,0
April 1990,Glascock,0,0,0,0,0,0,0
April 1990,Glynn,1,7,5,40,76,171,27
April 1990,Gordon,0,1,3,7,24,64,13
April 1990,Grady,0,2,0,10,9,32,6
April 1990,Greene,0,1,0,1,9,8,2
April 1990,Gwinnett,1,18,39,68,300,1082,118
April 1990,Habersham,0,0,0,0,7,24,3
April 1990,Hall,0,2,6,24,85,218,23
April 1990,Hancock,0,0,0,0,0,0,0
April 1990,Haralson,0,0,0,6,14,26,5
April 1990,Harris,0,0,0,4,17,17,2
April 1990,Hart,0,1,1,3,16,22,3
April 1990,Heard,0,0,0,1,6,13,1
April 1990,Henry,1,2,2,5,47,101,18
April 1990,Houston,0,2,6,55,109,344,18
April 1990,Irwin,0,0,0,1,5,8,5
April 1990,Jackson,0,1,2,9,35,44,10
April 1990,Jasper,0,0,2,0,4,3,5
April 1990,Jeff Davis,0,0,1,2,14,20,0
April 1990,Jefferson,0,0,0,2,8,6,8
April 1990,Jenkins,0,0,0,0,4,2,1
April 1990,Johnson,0,0,0,4,2,2,0
April 1990,Jones,0,1,0,3,14,14,5
April 1990,Lamar,0,0,1,9,9,17,1
April 1990,Lanier,0,0,0,2,4,5,1
April 1990,Laurens,1,0,5,32,25,107,6
April 1990,Lee,0,0,0,1,4,13,0
April 1990,Liberty,0,2,2,4,23,80,7
April 1990,Lincoln,0,0,0,0,2,3,0
April 1990,Long,0,0,0,0,3,0,0
April 1990,Lowndes,0,5,14,18,103,169,23
April 1990,Lumpkin,0,0,0,0,7,20,4
April 1990,Macon,0,0,0,3,4,7,2
April 1990,Madison,0,0,0,0,10,9,1
April 1990,Marion,0,0,0,0,2,1,1
April 1990,McDuffie,0,0,1,3,17,13,6
April 1990,McIntosh,0,0,0,2,2,12,2
April 1990,Meriwether,1,0,1,5,17,12,1
April 1990,Miller,0,0,0,0,0,0,0
April 1990,Mitchell,1,0,3,5,28,39,2
April 1990,Monroe,0,0,2,6,7,34,2
